Country,Features,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
        Saint Pierre and Miquelon,net consumption,0.01488,0.0186,0.02232,0.02232,0.0279,0.03069,0.03255,0.03348,0.03534,0.03906,0.0372,0.03906,0.03906,0.0372,0.03813,0.03627,0.03627,0.03627,0.0372,0.0372,0.037,0.036521,0.04428,0.04629,0.04284,0.03795,0.03793,0.03761,0.03998,0.0389,0.04187,0.043,0.04414,0.04412,0.0453678,0.04347194,0.04383368,0.0449992,0.04644686,0.04820032,0.050406,0.053198517
        United States,net consumption,2094.449,2147.102862,2086.441352,2150.954584,2285.796394,2323.973852,2368.753052,2457.272219,2578.062495,2755.66608,2837.118809,2886.099524,2897.24991,3000.747608,3080.941273,3164.023808,3253.834756,3301.927385,3425.184938,3483.819094,3592.473307,3557.247608,3631.817305,3662.224009,3716.191051,3811.346491,3817.37405,3890.977208,3867.360635,3725.345123,3889.289876,3886.633789,3838.802726,3876.510978,3914.50681,3914.299176,3921.110699,3888.305645,4032.628267,3989.378249,3897.894198,3979.279761
        Bermuda,imports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Canada,imports ,4.399618632,3.278011265,7.458289863,3.641434106,1.252173376,1.427748792,3.69713819,2.493064815,3.932689023,12.36336703,15.543,1.688,1.836,2.692,0.941,2.468,1.936,7.47,11.683276,12.953,12.685,16.105612,15.231079,23.584513,22.482109,19.676695,23.623767,19.380104,23.864071,18.163423,18.686212,14.961599,10.88722,11.370751,12.120716,10.770966,9.302534,9.893296,13.194693,13.334136,9.811685,10.067376
        Greenland,imports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Mexico,imports ,0.618,0.338,0.009,0.005,0.005,0.135,0.102,0.117,0.167,0.611,0.576,0.617,0.991,0.909,1.14,1.164,1.387,1.805,1.51,0.655,1.069,0.327,0.546,0.087,0.072,0.116,0.523,0.277,0.351,0.346,0.397001,0.596,2.177,1.21,2.123999,1.65,2.231999,2.150999,3.673,3.907,9.965,8.447
        Saint Pierre and Miquelon,imports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        United States,imports ,25.021365,36.297561,32.852344,38.667604,42.219259,45.895431,40.712723,52.218967,38.83651,26.110432,18.445395,21.931029,28.246598,31.357525,46.833177,42.85353,43.496528,43.03123,39.513358,43.214747,48.592276,38.500246,36.779077,30.3945508,34.210061,43.929314,42.69131,51.395702,57.019381,52.190595,45.083186,52.29971,59.257069,69.24905,66.510284,75.770469,72.716263,65.684917,58.260602,59.052461,61.448863,53.166585
        Bermuda,exports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Canada,exports ,30.48,36.365,36.713,38.895,40.828,42.317,38.238,46.901,33.866,21.95,16.494107,19.81529,26.224179,29.364197,44.821858,40.596119,42.233376,43.008501,39.502108,42.911308,48.515476,38.401598,36.536479,29.324625,33.007487,43.528075,42.735776,50.330737,56.021682,51.781541,44.388476,51.516788,57.864641,62.246287,59.45562,72.952424,73.103171,72.039761,61.401035,60.348987,67.396493,48.140421
        Greenland,exports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Mexico,exports ,0.089,0.057,0.07,0.082,0.09,0.238,1.468,2.041,1.997,1.932,1.945,2.018,2.041,2.015,1.97,1.944,1.288,0.344,0.077,0.131,0.195,0.271,0.344,0.953,1.346,1.788,1.299,1.451,1.452,1.249,1.348001,1.293001,1.116001,1.24,2.652999,2.320001,1.968001,1.804002,2.426,3.0840002,5.955,6.028
        Saint Pierre and Miquelon,exports ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        United States,exports ,4.095648,3.060123,3.536463,3.337293,2.558293,4.964917,4.815565,5.882235,7.066646,15.134589,16.133584,2.304578,2.826579,3.54089,2.009882,3.622665,3.301986,8.974039,13.656477,14.221773,14.829382,16.473292,15.795681,23.9747034,22.897863,19.150968,24.271335,20.143592,24.198159,18.137984,19.10618,15.048552,11.995649,11.373207,13.298253,9.099889,6.214017,9.370803,13.804492,20.008032,14.134679,13.841163
        Bermuda,installed capacity ,0.118,0.118,0.118,0.137,0.149,0.149,0.123,0.12,0.133,0.17,0.14,0.14,0.14,0.14,0.14,0.146,0.146,0.146,0.168,0.168,0.168,0.168,0.175,0.175,0.175,0.175,0.175,0.165,0.165,0.165,0.165,0.165,0.171,0.171,0.1708,0.1708,0.1708,0.1708,0.1715,0.1715,0.1715,0.1715
        Canada,installed capacity ,79.186,81.597,84.17,86.911,93.245,94.026,96.695,98.889,96.049,97.163,103.652,104.852,108.265,107.838,112.081,112.916,114.343,110.484,108.035,109.007,112.052,113.614,116.152,121.025,121.748,124.381,125.906,126.92,128.159,133.368,134.126,134.645,135.409,135.287,138.475,146.026,148.613,149.536,150.466,151.607,152.352,153.617
        Greenland,installed capacity ,0.085,0.087,0.088,0.088,0.088,0.088,0.087,0.087,0.087,0.087,0.087,0.094,0.094,0.105,0.106,0.106,0.106,0.106,0.106,0.136,0.065,0.065,0.065,0.065,0.0677,0.0687,0.0687,0.0757,0.081,0.111,0.111,0.111,0.119,0.134,0.134,0.134,0.187,0.187,0.187189,0.187189,0.187189,0.187189
        Mexico,installed capacity ,16.712,19.592,20.59,21.299,21.752,22.982,23.333,25.104,26.128,27.362,27.532,29.315,29.697,31.252,34.286,35.042,36.824,37.295,37.491,37.939,40.58,42.892,46.167,50.169,52.737,52.975,55.83,58.318,58.643,59.96,61.824,62.472,64.517,64.605,66.869,68.284,73.711,75.827,86.587,90.262,91.357,94.422
        Saint Pierre and Miquelon,installed capacity ,0.01,0.017,0.017,0.017,0.021,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0262,0.0262,0.0262,0.0262,0.026,0.026,0.026,0.0266,0.0266,0.0266,0.0268,0.0268,0.0268,0.0276,0.0262,0.0252,0.0252,0.0252,0.0262,0.0262,0.0262,0.0262
        United States,installed capacity ,577.614,597.313,612.593,619.675,633.531,653.252,662.879,672.125,675.605,709.758,720.781,725.437,731.681,739.375,748.395,753.614,760.03,762.524,759.615,768.962,811.719,848.254,905.301,948.448,962.942,978.019,986.214,994.8885,1010.1726,1025.4004,1039.0618,1051.251,1063.033,1060.0635,1075.7488,1073.833,1087.0979,1100.5174,1114.2869,1122.3229,1143.2656,1176.7288
        Bermuda,distribution losses ,0.02177,0.0224,0.02317,0.02415,0.02506,0.0259,0.02709,0.02863,0.03017,0.03066,0.03227,0.03374,0.03402,0.03409,0.03465,0.0343,0.03458,0.03486,0.0357,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447,0.0375,0.041,0.041,0.041
        Canada,distribution losses ,32.237,28.074,30.009,30.458,30.699,34.717,33.574,34.563,39.013,41.123,34.11,36.454,36.734,36.672,36.599,39.657,43.641,39.936,38.801,43.115,47.271,44.365,49.353,38.315,37.72,22.132,23.225,21.165,23.502,26.326,25.902,26.647,26.011,26.03,29.295,33.263,32.537,35.407,33.525,33.548,32.891,33.037227
        Greenland,distribution losses ,0.01057,0.01078,0.01113,0.01155,0.01197,0.01218,0.01253,0.01281,0.01316,0.01379,0.01449,0.01414,0.01421,0.01659,0.0168,0.01694,0.01701,0.01806,0.01848,0.03136,0,0,0,0,0.051,0.053,0.058,0.06,0.062,0.064,0.063,0.067,0.066,0.068,0.07,0.073,0.016,0.016,0.017,0.017,0.017,0.016999884
        Mexico,distribution losses ,7.472,9.177,10.352,9.098,9.635,11.019,10.748,11.671,13.016,14.866,14.992,16.136,17.039,18.473,20.483,21.769,23.649,24.798,26.507,27.617,28.483,30.082,30.92,29.084,34.901,37.418,39.6,40.504,41.409,42.452,44.252002,45.601998,44.05,42.52,41.321999,40.639999,40.001999,43.915,42.074833,40.017884,36.985212,38.420159
        Saint Pierre and Miquelon,distribution losses ,0.00112,0.0014,0.00168,0.00168,0.0021,0.00231,0.00245,0.00252,0.00266,0.00294,0.0028,0.00294,0.00294,0.0028,0.00287,0.00273,0.00273,0.00273,0.0028,0.0028,0.004,0.003479,0.00272,0.00271,0.00216,0.00205,0.00207,0.00139,0.00102,0.0021,0.00213,0.001,0.00086,0.00088,0.0001,0.00226,0.00173,0.00076,0.00137,0.0008,0.0008,0.001284667
        United States,distribution losses ,216.0770806,184.107914,187.2470164,197.8214127,173.3299389,189.9587824,157.615058,164.3521802,161.1185471,222.486777,203.0555426,207.3651174,212.0955327,224.3075139,211.4574852,228.755098,230.6171225,224.3801505,221.055744,240.0864186,243.5111602,201.563884,247.7853351,227.5760394,265.9179766,269.217052,266.2767508,297.7659375,286.0476778,260.6504462,264.2852883,254.791868,262.7203839,255.5101531,243.5020226,245.2244445,241.7777182,227.4416463,222.3548204,215.1975074,200.7092115,224.61038
